Id,Category,Title,Published,Abstract,URL
2308.09271v1,cond-mat.mtrl-sci,Raman and IR spectra of water under graphene nanoconfinement at ambient and extreme pressure-temperature conditions: a first-principles study,2023-08-18 03:22:52+00:00,"The nanoconfinement of water can result in dramatic differences in its
physical and chemical properties compared to bulk water. However, a detailed
molecular-level understanding of these properties is still lacking. Vibrational
spectroscopy, such as Raman and infrared, is a popular experimental tool for
studying the structure and dynamics of water, and is often complemented by
atomistic simulations to interpret experimental spectra, but there have been
few theoretical spectroscopy studies of nanoconfined water using
first-principles methods at ambient conditions, let alone under extreme
pressure-temperature conditions. Here, we computed the Raman and IR spectra of
water nanoconfined by graphene at ambient and extreme pressure-temperature
conditions using ab intio simulations. Our results revealed alterations in the
Raman stretching and low-frequency bands due to the graphene confinement. We
also found spectroscopic evidence indicating that nanoconfinement considerably
changes the tetrahedral hydrogen bond network, which is typically found in bulk
water. Furthermore, we observed an unusual bending band in the Raman spectrum
at ~10 GPa and 1000 K, which is attributed to the unique molecular structure of
confined ionic water. Additionally, we found that at ~20 GPa and 1000 K,
confined water transformed into a superionic fluid, making it challenging to
identify the IR stretching band. Finally, we computed the ionic conductivity of
confined water in the ionic and superionic phases. Our results highlight the
efficacy of Raman and IR spectroscopy in studying the structure and dynamics of
nanoconfined water in a large pressure-temperature range. Our predicted Raman
and IR spectra can serve as a valuable guide for future experiments.",http://arxiv.org/pdf/2308.09271v1
2308.09142v1,physics.chem-ph,Accurate machine learning force fields via experimental and simulation data fusion,2023-08-17 18:22:19+00:00,"Machine Learning (ML)-based force fields are attracting ever-increasing
interest due to their capacity to span spatiotemporal scales of classical
interatomic potentials at quantum-level accuracy. They can be trained based on
high-fidelity simulations or experiments, the former being the common case.
However, both approaches are impaired by scarce and erroneous data resulting in
models that either do not agree with well-known experimental observations or
are under-constrained and only reproduce some properties. Here we leverage both
Density Functional Theory (DFT) calculations and experimentally measured
mechanical properties and lattice parameters to train an ML potential of
titanium. We demonstrate that the fused data learning strategy can concurrently
satisfy all target objectives, thus resulting in a molecular model of higher
accuracy compared to the models trained with a single data source. The
inaccuracies of DFT functionals at target experimental properties were
corrected, while the investigated off-target properties remained largely
unperturbed. Our approach is applicable to any material and can serve as a
general strategy to obtain highly accurate ML potentials.",http://arxiv.org/pdf/2308.09142v1
2308.09071v1,cs.NE,Pattern recognition using spiking antiferromagnetic neurons,2023-08-17 16:00:57+00:00,"Spintronic devices offer a promising avenue for the development of nanoscale,
energy-efficient artificial neurons for neuromorphic computing. It has
previously been shown that with antiferromagnetic (AFM) oscillators, ultra-fast
spiking artificial neurons can be made that mimic many unique features of
biological neurons. In this work, we train an artificial neural network of AFM
neurons to perform pattern recognition. A simple machine learning algorithm
called spike pattern association neuron (SPAN), which relies on the temporal
position of neuron spikes, is used during training. In under a microsecond of
physical time, the AFM neural network is trained to recognize symbols composed
from a grid by producing a spike within a specified time window. We further
achieve multi-symbol recognition with the addition of an output layer to
suppress undesirable spikes. Through the utilization of AFM neurons and the
SPAN algorithm, we create a neural network capable of high-accuracy recognition
with overall power consumption on the order of picojoules.",http://arxiv.org/pdf/2308.09071v1
2308.08703v1,physics.chem-ph,Flexible DMRG-based framework for anharmonic vibrational calculations,2023-08-16 23:31:59+00:00,"We present a novel formulation of the vibrational density matrix
renormalization group (vDMRG) algorithm tailored to strongly anharmonic
molecules described by general high-dimensional model representations of
potential energy surfaces. For this purpose, we extend the vDMRG framework to
support vibrational Hamiltonians expressed in the so-called $n$-mode
second-quantization formalism. The resulting $n$-mode vDMRG method offers full
flexibility with respect to both the functional form of the PES and the choice
of single-particle basis set. We leverage this framework to apply, for the
first time, vDMRG based on an anharmonic modal basis set optimized with the
vibrational self-consistent field algorithm on an on-the-fly constructed PES.
We also extend the $n$-mode vDMRG framework to include excited-state targeting
algorithms in order to efficiently calculate anharmonic transition frequencies.
We demonstrate the capabilities of our novel $n$-mode vDMRG framework for
methyloxirane, a challenging molecule with 24 coupled vibrational modes.",http://arxiv.org/pdf/2308.08703v1
2308.08617v1,physics.flu-dyn,Stability and Order of Accuracy Analysis of High-Order Schemes Formulated Using the Flux Reconstruction Approach,2023-08-16 18:21:46+00:00,"A stability analysis is performed on high-order schemes formulated using the
Flux Reconstruction (FR) approach. The one-dimensional advection model equation
is used for the assessment of the stability region of these schemes when
coupled with Runge-Kutta-type time-march procedures. Schemes are created using
different numbers of internal points for each cell of the discrete domain, in
such a way that a broad spectrum of spatial discretization orders can be
analyzed. Multiple correction functions are employed so that well-known
schemes, for instance the Discontinuous Galerkin (DG) and the Staggered-Grid
schemes, may also be included in the study. The stability analysis is performed
by identifying the behavior, in the complex plane, of the eigenvalues
associated with each one of the considered cases. It is observed that, as the
order of the scheme increases, a significant decrease in its domain of
stability occurs, followed by a significant reduction in the amount of
artificial dissipation that is introduced to the solution.",http://arxiv.org/pdf/2308.08617v1
2308.08615v1,physics.comp-ph,Scalable Lattice Sampling using Factorized Generative Models,2023-08-16 18:18:22+00:00,"Boltzmann distributions over lattices are pervasive in Computational Physics.
Sampling them becomes increasingly difficult with the increase in the number of
dimensions, especially near critical regions, e.g., phase transitions or
continuum limits. Conditional generative models are emerging as promising tools
for sampling in critical regions. When conditioned on the parameters to be
varied, they can be efficaciously extended to critical regions without the need
for retraining. However, current approaches do not scale well to large
lattices. We present a novel approach called Parallelizable Block
Metropolis-within-Gibbs (PBMG) for generating samples for any local lattice
model. It factorizes the joint distribution of lattice into local parametric
kernels, thereby allowing efficient sampling of very large lattices. We
optimize the model with reverse Kullback-Leibler divergence (RKLD) to avoid the
need for ground truth samples. Since the local distributions are simpler, the
model is not affected by mode collapse, which generally occurs while training
with RKLD. We validate our approach on the XY model and the Scalar $\phi^4$
theory. PBMG achieves high acceptance rates and the observable statistics
estimated from the samples match the ground truth.",http://arxiv.org/pdf/2308.08615v1
2308.08594v1,cond-mat.str-el,Automatic Order Detection and Restoration Through Systematically Improvable Variational Wave Functions,2023-08-16 18:00:01+00:00,"Variational wave function ansatze are an invaluable tool to study the
properties of strongly correlated systems. We propose such a wave function,
based on the theory of auxiliary fields and combining aspects of
auxiliary-field quantum Monte Carlo and modern variational optimization
techniques including automatic differentiation. The resulting ansatz,
consisting of several slices of optimized projectors, is highly expressive and
systematically improvable. We benchmark this form on the two-dimensional
Hubbard model, using both cylindrical and large, fully periodic supercells. The
computed ground-state energies are competitive with the best variational
results. Moreover, the optimized wave functions predict the correct
ground-state order with near full symmetry restoration (i.e. translation
invariance) despite initial states with incorrect orders. The ansatz can become
a tool for local order prediction, leading to a new paradigm for variational
studies of bulk systems. It can also be viewed as an approach to produce
accurate and systematically improvable wave functions in a convenient form of
non-orthogonal Slater determinants (e.g., for quantum chemistry) at polynomial
computational cost.",http://arxiv.org/pdf/2308.08594v1
2308.08509v1,cond-mat.mtrl-sci,Surface Phase Diagrams from Nested Sampling,2023-08-16 17:06:40+00:00,"Atomic-scale modeling of surface phase equilibria often focuses on
temperatures near zero Kelvin due to the difficulty in computing the free
energy of surfaces at finite temperatures. The Bayesian-inference-based nested
sampling (NS) algorithm allows modeling surface phase equilibria at arbitrary
temperatures by directly and efficiently calculating the partition function,
whose relationship with free energy is well known. In this work, we extend NS
to calculate surface phase diagrams, including all relevant translational,
rotational, and vibrational contributions to the free energy. We apply NS to
the surfaces of the Lennard-Jones solid, recording energies through the
iterative compression of surface phase space rather than a specific cooling
schedule. We construct the partition function from these recorded energies to
calculate ensemble averages of thermodynamic properties, such as the
constant-volume heat capacity and temperature-dependent order parameters that
characterize the surface structure. Key results include determining the nature
of phase transitions on flat and stepped surfaces, which typically feature an
enthalpy-driven condensation at higher temperatures and an entropy-driven
reordering process at lower temperatures, and the presence of critical points
on the phase diagrams of most of the flatter facets. Overall, we demonstrate
the ability and potential of NS for surface modeling and, ultimately, materials
discovery.",http://arxiv.org/pdf/2308.08509v1
2308.08468v1,cs.LG,An Expert's Guide to Training Physics-informed Neural Networks,2023-08-16 16:19:25+00:00,"Physics-informed neural networks (PINNs) have been popularized as a deep
learning framework that can seamlessly synthesize observational data and
partial differential equation (PDE) constraints. Their practical effectiveness
however can be hampered by training pathologies, but also oftentimes by poor
choices made by users who lack deep learning expertise. In this paper we
present a series of best practices that can significantly improve the training
efficiency and overall accuracy of PINNs. We also put forth a series of
challenging benchmark problems that highlight some of the most prominent
difficulties in training PINNs, and present comprehensive and fully
reproducible ablation studies that demonstrate how different architecture
choices and training strategies affect the test accuracy of the resulting
models. We show that the methods and guiding principles put forth in this study
lead to state-of-the-art results and provide strong baselines that future
studies should use for comparison purposes. To this end, we also release a
highly optimized library in JAX that can be used to reproduce all results
reported in this paper, enable future research studies, as well as facilitate
easy adaptation to new use-case scenarios.",http://arxiv.org/pdf/2308.08468v1
2308.08447v1,cond-mat.mes-hall,Accelerating micromagnetic and atomistic simulations using multiple GPUs,2023-08-16 15:59:50+00:00,"It is shown micromagnetic and atomistic spin dynamics simulations can use
multiple GPUs in order to reduce computation time, but also to allow for a
larger simulation size than is possible on a single GPU. Whilst interactions
which depend on neighbouring spins, such as exchange interactions, may be
implemented efficiently by transferring data between GPUs using halo regions,
or alternatively using direct memory accesses, implementing the long-range
demagnetizing interaction is the main difficulty in achieving good performance
scaling, where the data transfer rate between GPUs is a significant bottleneck.
A multi-GPU convolution algorithm is developed here, which relies on single-GPU
FFTs executed in parallel. It is shown that even for micromagnetic simulations
where the demagnetizing interaction computation time dominates, good
performance scaling may be achieved, with speedup factors up to 1.8, 2.5, and
3.1, for 2, 3, and 4 GPUs respectively. The code developed here can be used for
any number of GPUs in parallel, with performance scaling strongly dependent on
inter-GPU data transfer rate and connection topology. This is further improved
in micromagnetic simulations which include a spin transport solver, obtaining
speedup factors up to 1.96, 2.8, and 3.7, for 2, 3, and 4 GPUs respectively.
The best case scenario is obtained for atomistic spin dynamics simulations,
where the demagnetizing interaction is implemented with spin-averaged cells.
Using a single workstation with 4 GPUs, it is shown atomistic spin dynamics
simulations with up to 1 billion spins, and atomistic Monte Carlo simulations
with up to 2 billion spins are possible, with a near-ideal performance scaling.",http://arxiv.org/pdf/2308.08447v1
2308.08425v1,cond-mat.soft,On fusogenicity of positively charged phased-separated lipid vesicles: experiments and computational simulations,2023-08-16 15:16:50+00:00,"This paper studies the fusogenicity of cationic liposomes in relation to
their surface distribution of cationic lipids and utilizes membrane phase
separation to control this surface distribution. It is found that concentrating
the cationic lipids into small surface patches on liposomes, through
phase-separation, can enhance liposome's fusogenicity. Further concentrating
these lipids into smaller patches on the surface of liposomes led to an
increased level of fusogenicity. These experimental findings are supported by
numerical simulations using a mathematical model for phase-separated charged
liposomes. Findings of this study may be used for design and development of
highly fusogenic liposomes with minimal level of toxicity.",http://arxiv.org/pdf/2308.08425v1
2308.08301v1,physics.flu-dyn,Proposal for Numerical Benchmarking of Fluid-Structure Interaction in Cerebral Aneurysms,2023-08-16 12:02:01+00:00,"Computational fluid dynamics is intensively used to deepen the understanding
of aneurysm growth and rupture in the attempt to support physicians during
therapy planning. Numerous studies have assumed fully-rigid vessel walls in
their simulations, whose sole hemodynamics may fail to provide a satisfactory
criterion for rupture risk assessment. Moreover, direct in-vivo observations of
intracranial aneurysm pulsation have been recently reported, encouraging the
development of fluid-structure interaction for their modelling and for new
assessments. In this work, we describe a new fluid-structure interaction
benchmark setting for the careful evaluation of different aneurysm shapes. The
studied configurations consist of three real aneurysm domes positioned on a
toroidal channel. All geometric features, meshing characteristics, flow
quantities, comparisons with a rigid-wall model and corresponding plots are
provided. Reported results emphasize the alteration of flow patterns and
hemodynamic descriptors when moving from the rigid-wall model to the complete
fluid-structure interaction framework, thereby underlining the importance of
the coupling between hemodynamics and the surrounding vessel tissue.",http://arxiv.org/pdf/2308.08301v1
2308.08211v1,cond-mat.mtrl-sci,Biaxial strain modulated electronic structures of layered two-dimensional MoSiGeN4 Rashba systems,2023-08-16 08:28:38+00:00,"The two-dimensional (2D) MA2Z4 family has received extensive attention in
manipulating its electronic structure and achieving intriguing physical
properties. However, engineering the electronic properties remains a challenge.
Herein, based on first-principles calculations, we systematically investigate
the effect of biaxial strains on the electronic structures of 2D Rashba
MoSiGeN4 (MSGN), and further explore how the interlayer interactions affect the
Rashba spin splitting in such strained layered MSGNs. After applying biaxial
strains, the band gap decreases monotonically with increasing tensile strains
but increases when the compressive strains are applied. An
indirect-direct-indirect band gap transition is induced by applying a moderate
compressive strain (< 5%) in the MSGNs. Due to the symmetry breaking and
moderate spin-orbit coupling (SOC), the monolayer MSGN possess an isolated
Rashba spin splitting (R) near the Fermi level, which could be effectively
regulated to the Lifshitz transition (L) by biaxial strain. For instance, a
L-R-L transformation of Fermi surface is presented in monolayer and a more
complex and changeable L-R-L-R evolution is observed in bilayer and trilayer
MSGNs as the biaxial strain vary from -8% to 12%, which actually depend on the
appearance, variation, and vanish of the Mexican hat band in the absence of SOC
under different strains. The contribution of Mo-dz2 orbital hybridized with
N-pz orbital in the highest valence band plays a dominant role on the band
evolution under biaxial strains, where the R-L evolution corresponds to the
decreased Mo-dz2 orbital contribution. Our study highlights the biaxial strain
controllable Rashba spin splitting, in particular the introduction and even the
evolution of Lifshitz transition near Fermi surface, which makes the strained
MSGNs as promising candidates for future applications in spintronic devices.",http://arxiv.org/pdf/2308.08211v1
2308.08149v1,cond-mat.str-el,"Correlated flat bands in the paramagnetic phase of triangular antiferromagnets Na$_2$BaX(PO$_4$)$_2$ (X = Mn, Co, Ni)",2023-08-16 05:04:35+00:00,"Flat band systems in condensed matter physics are intriguing because they can
exhibit exotic phases and unconventional properties. In this work, we studied
three correlated magnetic systems, Na$_2$BaX(PO$_4$)$_2$ (X = Mn, Co, Ni), and
revealed their unusual electronic structure and magnetic properties. Despite
their different effective angular momentum, our first-principles calculations
showed a similar electronic structure among them. However, their different
valence configurations led to different responses to electronic correlations in
the high-temperature paramagnetic phase. Using the dynamical mean-field method,
we found that all systems can be understood as a multi-band Hubbard model with
Hund'ss coupling. Our calculations of spin susceptibility and the {\it
ab-initio} estimation of magnetic exchange coupling indicated strong
intra-plane antiferromagnetic coupling and weak inter-plane coupling in all
systems. The ground states of these systems are largely degenerate. It is
likely that none of these magnetic states would dominate over the others,
leading to the possibility of quantum spin liquid states in these systems. Our
work unifies the understanding of these three structurally similar systems and
opens new avenues for exploring correlated flat bands with distinct electronic
and magnetic responses.",http://arxiv.org/pdf/2308.08149v1
2308.08132v1,physics.comp-ph,Accuracy of Kohn-Sham density functional theory for warm- and hot-dense matter equation of state,2023-08-16 03:48:21+00:00,"We study the accuracy of Kohn-Sham density functional theory (DFT) for warm-
and hot-dense matter (WDM and HDM). Specifically, considering a wide range of
systems, we perform accurate ab initio molecular dynamics simulations with
temperature-independent local/semilocal density functionals to determine the
equations of state at compression ratios of 3x--7x and temperatures near 1 MK.
We find very good agreement with path integral Monte Carlo (PIMC) benchmarks,
while having significantly smaller error bars and smoother data, demonstrating
the fidelity of DFT for the study of WDM and HDM.",http://arxiv.org/pdf/2308.08132v1
2308.08101v1,physics.app-ph,The interface states in gate-all-around transistors (GAAFETs),2023-08-16 02:20:13+00:00,"The atomic-level structural detail and the quantum effects are becoming
crucial to device performance as the emerging advanced transistors,
representatively GAAFETs, are scaling down towards sub-3nm nodes. However, a
multiscale simulation framework based on atomistic models and ab initio quantum
simulation is still absent. Here, we propose such a simulation framework by
fulfilling three challenging tasks, i.e., building atomistic all-around
interfaces between semiconductor and amorphous gate-oxide, conducting
large-scale first-principles calculations on the interface models containing up
to 2796 atoms, and finally bridging the state-of-the-art atomic level
calculation to commercial TCAD. With this framework, two unnoticed origins of
interface states are demonstrated, and their tunability by changing channel
size, orientation and geometry is confirmed. The quantitative study of
interface states and their effects on device performance explains why the
nanosheet channel is preferred in industry. We believe such a bottom-up
framework is necessary and promising for the accurate simulation of emerging
advanced transistors.",http://arxiv.org/pdf/2308.08101v1
2308.08085v1,physics.comp-ph,GPU-Native Adaptive Mesh Refinement with Application to Lattice Boltzmann Simulations,2023-08-16 01:22:02+00:00,"The Lattice Boltzmann Method (LBM) has garnered significant interest in
General-Purpose Graphics Processing Unit (GPGPU) programming for computational
fluid dynamics due to its straightforward GPU parallelization and could benefit
greatly from Adaptive Mesh Refinement (AMR). AMR can assist in efficiently
resolving flows with regions of interest requiring a high degree of resolution.
An AMR scheme that could manage a computational mesh entirely on the GPU
without intermediate data transfers to/from the host device would provide a
substantial speedup to GPU-accelerated solvers, however, implementations
commonly employ CPU/hybrid frameworks instead, due to lack of a recursive data
structure. A block-based GPU-native algorithm will be presented for AMR in the
context of GPGPU programming and implemented in an open-source C++ code. The
meshing code is equipped with a Lattice Boltzmann solver for assessing
performance. Different AMR approaches and consequences in implementation are
considered before careful selection of data structures enabling efficient
refinement and coarsening compatible with single instruction multiple data
architecture is detailed. Inter-level communication is achieved by tricubic
interpolation and standard spatial averaging. Although the present open-source
implementation is tailored for LBM simulations, the outlined grid refinement
procedure is compatible with solvers for cell-centered block-structured grids.
  Link to repository: https://github.com/KhodrJ/AGAL",http://arxiv.org/pdf/2308.08085v1
2308.08573v1,physics.comp-ph,Fourier modal method for inverse design of metasurface-enhanced micro-LEDs,2023-08-15 21:14:52+00:00,"We present a simulation capability for micro-scale light-emitting diodes
(uLEDs) that achieves comparable accuracy to CPU-based finite-difference
time-domain simulation but is more than 10^7 times faster. Our approach is
based on the Fourier modal method (FMM) -- which, as we demonstrate, is well
suited to modeling thousands of incoherent sources -- with extensions that
allow rapid convergence for uLED structures that are challenging to model with
standard approaches. The speed of our method makes the inverse design of uLEDs
tractable, which we demonstrate by designing a metasurface-enhanced uLED that
doubles the light extraction efficiency of an unoptimized device.",http://arxiv.org/pdf/2308.08573v1
2308.07999v1,physics.comp-ph,IceCube experience using XRootD-based Origins with GPU workflows in PNRP,2023-08-15 19:20:23+00:00,"The IceCube Neutrino Observatory is a cubic kilometer neutrino telescope
located at the geographic South Pole. Understanding detector systematic effects
is a continuous process. This requires the Monte Carlo simulation to be updated
periodically to quantify potential changes and improvements in science results
with more detailed modeling of the systematic effects. IceCube's largest
systematic effect comes from the optical properties of the ice the detector is
embedded in. Over the last few years there have been considerable improvements
in the understanding of the ice, which require a significant processing
campaign to update the simulation. IceCube normally stores the results in a
central storage system at the University of Wisconsin-Madison, but it ran out
of disk space in 2022. The Prototype National Research Platform (PNRP) project
thus offered to provide both GPU compute and storage capacity to IceCube in
support of this activity. The storage access was provided via XRootD-based OSDF
Origins, a first for IceCube computing. We report on the overall experience
using PNRP resources, with both successes and pain points.",http://arxiv.org/pdf/2308.07999v1
2308.07975v1,physics.comp-ph,Optimizing the size of array for modern discrete Fourier transform libraries,2023-08-15 18:25:21+00:00,"The problem of optimization of the array size for modern discrete Fourier
transform libraries is considered and reformulated as an integer linear
programming problem. Acceleration of finding an optimal solution using standard
freely available library with respect to brute force approach is demonstrated.
Ad hoc recursive algorithm of finding the optimal solution is proposed,
complexity scaling of the algorithm is estimated analytically. The problem can
be used in a linear programming class as an example of purely integer
programming problem (continuous linear programming solution has no sense),
simple enough to be solved using even interpreting programming languages like
Python or Matlab.",http://arxiv.org/pdf/2308.07975v1
2308.07964v3,quant-ph,Quantum computing for chemistry and physics applications from a Monte Carlo perspective,2023-08-15 18:01:28+00:00,"This Perspective focuses on the several overlaps between quantum algorithms
and Monte Carlo methods in the domains of physics and chemistry. We will
analyze the challenges and possibilities of integrating established quantum
Monte Carlo solutions in quantum algorithms. These include refined energy
estimators, parameter optimization, real and imaginary-time dynamics, and
variational circuits. Conversely, we will review new ideas in utilizing quantum
hardware to accelerate the sampling in statistical classical models, with
applications in physics, chemistry, optimization, and machine learning. This
review aims to be accessible to both communities and intends to foster further
algorithmic developments at the intersection of quantum computing and Monte
Carlo methods. Most of the works discussed in this Perspective have emerged
within the last two years, indicating a rapidly growing interest in this
promising area of research.",http://arxiv.org/pdf/2308.07964v3
2308.08569v1,physics.comp-ph,Fullwave design of cm-scale cylindrical metasurfaces via fast direct solvers,2023-08-15 17:54:10+00:00,"Large-scale metasurfaces promise nanophotonic performance improvements to
macroscopic optics functionality, for applications from imaging to analog
computing. Yet the size scale mismatch of centimeter-scale chips versus
micron-scale wavelengths prohibits use of conventional full-wave simulation
techniques, and has necessitated dramatic approximations. Here, we show that
tailoring ""fast direct"" integral-equation simulation techniques to the form
factor of metasurfaces offers the possibility for accurate and efficient
full-wave, large-scale metasurface simulations. For cylindrical
(two-dimensional) metasurfaces, we demonstrate accurate simulations whose
solution time scales \emph{linearly} with the metasurface diameter. Moreover,
the solver stores compressed information about the simulation domain that is
reusable over many design iterations. We demonstrate the capabilities of our
solver through two designs: first, a high-efficiency, high-numerical-aperture
metalens that is 20,000 wavelengths in diameter. Second, a high-efficiency,
large-beam-width grating coupler. The latter corresponds to millimeter-scale
beam design at standard telecommunications wavelengths, while the former, at a
visible wavelength of 500 nm, corresponds to a design diameter of 1 cm, created
through full simulations of Maxwell's equations.",http://arxiv.org/pdf/2308.08569v1
2308.07907v1,hep-th,Sequential Monte Carlo with Cross-validated Neural Networks for Complexity of Hyperbolic Black Hole Solutions in 4D,2023-08-15 17:48:35+00:00,"This paper investigates the self-similar solutions of the
Einstein-axion-dilaton configuration from type IIB string theory and the global
SL(2,R) symmetry. We consider the Continuous Self Similarity (CSS), where the
scale transformation is controlled by an SL(2, R) boost or hyperbolic
translation. The solutions stay invariant under the combination of space-time
dilation with internal SL(2,R) transformations. We develop a new formalism
based on Sequential Monte Carlo (SMC) and artificial neural networks (NNs) to
estimate the self-similar solutions to the equations of motion in the
hyperbolic class in four dimensions. Due to the complex and highly nonlinear
patterns, researchers typically have to use various constraints and numerical
approximation methods to estimate the equations of motion; thus, they have to
overlook the measurement errors in parameter estimation. Through a Bayesian
framework, we incorporate measurement errors into our models to find the
solutions to the hyperbolic equations of motion. It is well known that the
hyperbolic class suffers from multiple solutions where the critical collapse
functions have overlap domains for these solutions. To deal with this
complexity, for the first time in literature on the axion-dilaton system, we
propose the SMC approach to obtain the multi-modal posterior distributions.
Through a probabilistic perspective, we confirm the deterministic $\alpha$ and
$\beta$ solutions available in the literature and determine all possible
solutions that may occur due to measurement errors. We finally proposed the
penalized Leave-One-Out Cross-validation (LOOCV) to combine the Bayesian
NN-based estimates optimally. The approach enables us to determine the optimum
weights while dealing with the co-linearity issue in the NN-based estimates and
better predict the critical functions corresponding to multiple solutions of
the equations of motion.",http://arxiv.org/pdf/2308.07907v1
2308.07841v1,math.DS,No-propagate algorithm for linear responses of random chaotic systems,2023-08-15 15:37:12+00:00,"We develop the no-propagate algorithm for sampling the linear response of
random dynamical systems, which are non-uniform hyperbolic deterministic
systems perturbed by noise with smooth density. We first derive a Monte-Carlo
type formula and then the algorithm, which is different from the ensemble
(stochastic gradient) algorithms, finite-element algorithms, and fast-response
algorithms; it does not involve the propagation of vectors or covectors, and
only the density of the noise is differentiated, so the formula is not cursed
by gradient explosion, dimensionality, or non-hyperbolicity. We demonstrate our
algorithm on a tent map perturbed by noise and a chaotic neural network with 51
layers $\times$ 9 neurons.
  By itself, this algorithm approximates the linear response of non-hyperbolic
deterministic systems, with an additional error proportional to the noise. We
also discuss the potential of using this algorithm as a part of a bigger
algorithm with smaller error.",http://arxiv.org/pdf/2308.07841v1
2308.07564v1,math.NA,MSAT: Matrix stability analysis tool for shock-capturing schemes,2023-08-15 04:20:30+00:00,"The simulation of supersonic or hypersonic flows often suffers from numerical
shock instabilities if the flow field contains strong shocks, limiting the
further application of shock-capturing schemes. In this paper, we develop the
unified matrix stability analysis method for schemes with three-point stencils
and present MSAT, an open-source tool to quantitatively analyze the shock
instability problem. Based on the finite-volume approach on the structured
grid, MSAT can be employed to investigate the mechanism of the shock
instability problem, evaluate the robustness of numerical schemes, and then
help to develop robust schemes. Also, MSAT has the ability to analyze the
practical simulation of supersonic or hypersonic flows, evaluate whether it
will suffer from shock instabilities, and then assist in selecting appropriate
numerical schemes accordingly. As a result, MSAT is a helpful tool that can
investigate the shock instability problem and help to cure it.",http://arxiv.org/pdf/2308.07564v1
2308.07561v3,physics.optics,Inverse Design of Terahertz Nanoresonators through Physics-Informed Machine Learning,2023-08-15 04:08:11+00:00,"The rapid development of 6G communications using terahertz (THz)
electromagnetic waves has created a demand for highly sensitive THz
nanoresonators capable of detecting these waves. Among the potential
candidates, THz nanogap loop arrays show promising characteristics but require
significant computational resources for accurate simulation. This requirement
arises because their unit cells are 10 times smaller than millimeter
wavelengths, with nanogap regions that are 1,000,000 times smaller. To address
this challenge, we propose a rapid inverse design method for terahertz
nanoresonators using physics-informed machine learning, specifically employing
double deep Q-learning combined with an analytical model of the THz nanogap
loop array. Through approximately 200,000 iterations in about 39 hours on a
middle-level personal computer (CPU: 3.40 GHz, 6 cores, 12 threads, RAM: 16 GB,
GPU: NVIDIA GeForce GTX 1050), our approach successfully identifies the optimal
structure, resulting in an experimental electric field enhancement of 32,000 at
0.2 THz, 300% stronger than previous achievements. By leveraging our analytical
model-based approach, we significantly reduce the computational resources
required, providing a viable alternative to the impractical numerical
simulation-based inverse design that was previously impractical.",http://arxiv.org/pdf/2308.07561v3
2308.07544v1,physics.chem-ph,Earth Mover's Distance as a metric to evaluate the extent of charge transfer in excitations using discretized real-space densities,2023-08-15 03:21:05+00:00,"This paper presents a novel theoretical measure, $\mu^{\text{EMD}}$, based on
the Earth Mover's Distance, for quantifying the density shift caused by
electronic excitations in molecules. As input, the EMD metric uses only the
discretized ground and excited state electron densities in real space,
rendering it compatible with almost all electronic structure methods used to
calculate excited states. The EMD metric is compared against other popular
theoretical metrics for describing the extent of electron-hole separation in a
wide range of excited states (valence, Rydberg, charge-transfer, etc). The
results showcase the EMD metric's effectiveness across all excitation types and
suggest that it is useful as an additional tool to characterize electronic
excitations. The study also reveals that $\mu^{\text{EMD}}$ can function as a
promising diagnostic tool for predicting the failure of pure
exchange-correlation functionals. Specifically, we show statistical
relationships between the functional-driven errors, the exact exchange content
within the functional, and the magnitude of $\mu^{\text{EMD}}$ values.",http://arxiv.org/pdf/2308.07544v1
2308.07487v1,physics.comp-ph,Kernel Fusion in Atomistic Spin Dynamics Simulations on Nvidia GPUs using Tensor Core,2023-08-14 22:37:27+00:00,"In atomistic spin dynamics simulations, the time cost of constructing the
space- and time-displaced pair correlation function in real space increases
quadratically as the number of spins $N$, leading to significant computational
effort. The GEMM subroutine can be adopted to accelerate the calculation of the
dynamical spin-spin correlation function, but the computational cost of
simulating large spin systems ($>40000$ spins) on CPUs remains expensive. In
this work, we perform the simulation on the graphics processing unit (GPU), a
hardware solution widely used as an accelerator for scientific computing and
deep learning. We show that GPUs can accelerate the simulation up to 25-fold
compared to multi-core CPUs when using the GEMM subroutine on both. To hide
memory latency, we fuse the element-wise operation into the GEMM kernel using
$\mathtt{CUTLASS}$ that can improve the performance by 26% $\sim$ 33% compared
to implementation based on $\mathtt{cuBLAS}$. Furthermore, we perform the
on-the-fly calculation in the epilogue of the GEMM subroutine to avoid saving
intermediate results on global memory, which makes the large-scale atomistic
spin dynamics simulation feasible and affordable.",http://arxiv.org/pdf/2308.07487v1
